,Artist,Title,Album,Year,Date,Lyric
10,Adele,Make You Feel My Love,,2008,"October 27, 2008","Bob Dylan’s “Make You Feel My Love” is performed by Adele on her debut  19. Despite being the only cover (and the only album track she didn’t write), it’s her favourite song on the album.
In January 2013…
When the rain is blowing in your face
And the whole world is on your case
I could offer you a warm embrace
To make you feel my love
When the evening shadows and the stars appear
And there is no one there to dry your tears
I could hold you for a million years
To make you feel my love
I know you haven't made your mind up yet
But I will never do you wrong
I've known it from the moment that we met
No doubt in my mind where you belong
I'd go hungry, I'd go black and blue
I'd go crawling down the avenue
No, there's nothing that I wouldn't do
To make you feel my love
The storms are raging on the rollin' sea
And on the highway of regret
The winds of change are blowing wild and free
You ain't seen nothing like me yet
I could make you happy, make your dreams come true
Nothing that I wouldn't do
Go to the ends of the earth for you
To make you feel my love
To make you feel my love"
11,Adele,Chasing Pavements,,2008,"January 14, 2008","Dansk
On “Chasing Pavements”, Adele wonders whether or not to try and pursue a relationship with the man of her dreams. It actually caused a bit of controversy in the States because people thought “chasing…
I've made up my mind
Don't need to think it over
If I'm wrong, I am right
Don't need to look no further
This ain't lust, I know this is love, but
If I tell the world, I'll never say enough
'Cause it was not said to you
And that's exactly what I need to do if I end up with you
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?
Or would it be a waste, even if I knew my place?
Should I leave it there?
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?
I build myself up and fly around in circles
Waiting as my heart drops
And my back begins to tingle
Finally, could this be it, or?
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?
Or would it be a waste, even if I knew my place?
Should I leave it there?
Should I give up or should I just keep chasing pavements
Even if it leads nowhere? Yeah
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?
Or would it be a waste, even if I knew my place?
Should I leave it there?
Should I give up or should I just keep on chasing pavements?
Should I just keep on chasing pavements?
Oh-oh
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?
Or would it be a waste, even if I knew my place?
Should I leave it there?
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?"
12,Adele,Love in the Dark,,2015,"November 20, 2015","فارسی
Many might assume that “Love In The Dark” is yet another ode to the relationship that most of 21 is based on, however, it’s far more likely that this is based on the rebound relationship she fell into before…
Take your eyes off of me so I can leave
I'm far too ashamed to do it with you watching me
This is never-endin', we have been here before
But I can't stay this time 'cause I don't love you anymore
Please, stay where you are
Don't come any closer
Don't try to change my mind
I'm being cruel to be kind
I can't love you in the dark
It feels like we're oceans apart
There is so much space between us
Baby, we're already defeated
Ah-yeah-yeah-yeah-yeah-yeah-yeah-yeah
Everything changed me
You have given me something that I can't live without
You mustn't underestimate that when you are in doubt
But I don't want to carry on like everything is fine
The longer we ignore it all, the more that we will fight
Please, don't fall apart
I can't face your breaking heart
I'm trying to be brave
Stop asking me to stay
I can't love you in the dark
It feels like we're oceans apart
There is so much space between us
Baby, we're already defeated
Ah-yeah-yeah-yeah-yeah-yeah-yeah-yeah
Everything changed me
We're not the only ones, I don't regret a thing
Every word I've said, you know I'll always mean
It is the world to me that you are in my life
But I want to live and not just survive
That's why I can't love you in the dark
It feels like we're oceans apart
There is so much space between us
Baby, we're already defeated
'Cause ah-yeah-yeah-yeah-yeah-yeah
Everything changed me
And I-I-I-I-I don't think you can save me"
13,Adele,Water Under the Bridge,,2015,"November 20, 2015","While the title of this songs sets up the expectation that it’s about a relationship that’s over, the opposite is actually the case. Adele confirmed in her Rolling Stone cover story that it’s about her…
If you're not the one for me
Then how come I can bring you to your knees?
If you're not the one for me
Why do I hate the idea of being free?
And if I'm not the one for you
You've gotta stop holdin' me the way you do
Oh, honey, if I'm not the one for you
Why have we been through what we have been through?
It's so cold out here (Here, here, here)
In your wilderness (Eh, eh, eh)
I want you to be my keeper (Eh, eh, eh)
But not if you are so reckless
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
Whoa
Say that our love ain't water under the bridge
What are you waiting for?
You never seem to make it through the door
And who are you hiding from?
It ain't no life to live like you're on the run
Have I ever asked for much?
The only thing that I want is your love
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
Whoa
Say that our love ain't water under the bridge
It's so cold (Here, here, here)
In your wilderness (Eh, eh, eh)
I want you to be my keeper (Eh, eh, eh)
But not if you are so reckless (Ooh)
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
Whoa (Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Say that our love ain't water under the bridge (Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Whoa (Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Say that our love ain't water under the bridge (Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Say that our love ain't water under the bridge"
14,Adele,I Drink Wine,,2021,"November 19, 2021","Türkçe
srpski
فارسی
In her interview with Rolling Stone magazine, “I Drink Wine” was described by Adele as a song about shedding one’s ego, complete with a bit of a Seventies Elton John and Bernie Taupin flair, sharing:
I took…
How can one become so bounded by choices that somebody else makes?
How come we've both become a version of a person we don't even like?
We're in love with the world, but the world just wants to bring us down
By puttin' ideas in our heads that corrupt our hearts somehow
When I was a child, every single thing could blow my mind
Soaking it all up for fun, but now I only soak up wine
They say to play hard, you work hard, find balance in the sacrifice
And yet I don't know anybody who's truly satisfied
You better believe I'm tryin' (Tryin', tryin')
To keep climbin' (Climbin', climbin')
But the higher we climb feels like we're both none the wiser
So I hope I learn to get over myself
Stop tryin' to be somebody else
So we can love each other for free
Everybody wants somethin', you just want me
Why am I obsessin' about the things I can't control?
Why am I seekin' approval from people I don't even know?
In these crazy times, I hope to find somethin' I can cling on to
'Cause I need some substance in my life, somethin' real, somethin' that feels true
You better believe for you, I've cried (I've cried, I've cried)
High tides (High tides, high tides)
'Cause I want you so bad, but you can't fight fire with fire, oh
So I hope I learn to get over myself
Stop tryin' to be somebody else
Oh, I just want to love you, love you for free
Everybody wants somethin' from me, you just want me
Listen, I know how low I can go, I give as good as I get
You get the brunt of it all 'cause you're all I've got left
Oh, I hope in time (Hope in time)
We both will find peace of mind (We both find)
Sometimes, the road less travelled is a road best left behind
Well, I hope I learn to get over myself
Stop tryin' to be somebody else
Oh, I just want to love you, love you for free, yeah
'Cause everybody wants somethin' from me, you just want me
You better believe I'm tryin' (Tryin', tryin')
To keep climbin' (Climbin', climbin')
But the higher we climb, feels like we're both none the wiser
The only regret I have
I wish that it was just at a different time
A most turbulent period of my life
Why would I put that on you?
That's just, like, a very heavy thing to have to talk about
But because of that period of time
Even though it was so much fun
I didn't get to go on and make new memories with him
There was just memories in a big storm"
15,Adele,My Little Love,,2021,"November 19, 2021","Türkçe
Adele - My Little Love (แปลภาษาไทย)
srpski
Filipino
فارسی
Tiếng Việt
In Adele’s cover story interview for the November 2021 issue of Vogue (US), interviewer Abby Aguirre previewed “My Little Love” and described it as having a “sexy ’70s groove” and “heavy strings”. Featured in…
My little love
I see your eyes widen like an ocean
When you look at me so full of my emotions
I'm findin' it hard to be here sincerely
I know you feel lost, it's my fault completely
[Bridge: Adele &
Angelo Adkins
Tell me you love me
I love you a million percent
I don't recognise myself in the coldness of the daylight
So I ain't surprised you can read through all of my lies
I feel so bad to be here when I'm so guilty
I'm so far gone and you're the only one who can save mе
[Bridge: Angelo Adkins &
Adele
Oi, I feel like you don't love me
Why do you feel likе that?
Do you like me?
You know mummy doesn't like anyone else like I like you, right?
I'm holdin' on (Barely)
Mama's got a lot to learn (It's heavy)
I'm holdin' on (Catch me)
Mama's got a lot to learn (Teach me)
[Bridge: Adele &
Angelo Adkins
Mummy's been having a lot of big feelings recently
Like how?
Just, like, hang on, my fingers are trapped
Like, um, I feel a bit confused
Why?
I don't know
And I feel like I don't really know what I'm doing
Oh, at all?
At all
And that would make me go...
My little love
Tell me, do you feel the way my past aches?
When you lay on me, can you hear the way my heart breaks?
I wanted you to have everything I never had
I'm so sorry if what I've done makes you feel sad
[Bridge: Adele &
Angelo Adkins
I love your dad 'cause he gave you to me
You're half me and you're half daddy
I'm holdin' on (Barely)
Mama's got a lot to learn (It's heavy)
I'm holdin' on (Catch me)
Mama's got a lot to learn (Teach me)
I'm having a bad day, I'm having a very anxious day
I feel very paranoid, I feel very stressed
Um, I have a hangover, which never helps, but
I feel like today is the first day since I left him that I feel lonely
And I never feel lonely, I love being on my own
I always preferred being on my own than being with people
And I feel like maybe I've been, like, overcompensating
And being out and stuff like that to keep my mind off of him
And I feel like today, I'm home and I wanna be at home
I just wanna watch TV and curl up in a ball and
Be in my sweats and stuff like that, but I just feel really lonely
I feel a bit frightened that I might feel like this a lot"
16,Adele,Hold On,,2021,"November 19, 2021","Türkçe
Adele - Hold On (แปลภาษาไทย)
فارسی
srpski
In Adele’s cover story interview for the November 2021 issue of Vogue (US), interviewer Abby Aguirre previewed “Hold On” from Adele’s upcoming 30 album. The track was described by Aquirre as “a joyous anthem”…
Hold on
You are still strong
Love will soon come
Just hold, hold on
Oh, what have I done yet again?
Have I not learned anything?
I don't want to live in chaos
It's like a ride that I want to get off
It's hard to hold on to who I am
When I'm stumblin' in the dark for a hand
I am so tired of battling with myself, with no chance to win
(Hold on)
Let time be patient
(You are still strong)
Let pain be gracious
(Love will soon come)
Just hold, hold on
I swear to God, I am such a mess
The harder that I try, I regress
I'm my own worst enemy
Right now, I truly hate bein' me
Every day feels like the road I'm on
Might just open up and swallow me whole
How do I feel so mighty small
When I'm struggling to feel at all?
Just hold on (Hold on)
Let time be patient
You are still strong (You are still strong)
Let pain be gracious (Love will soon come)
Just hold on (You, just hold on, you, just hold on)
Hold on (You, just hold on, just hold on)
Sometimes, loneliness is the only rest we get
(Just hold on, just hold on)
And the emptiness actually lets us forget
(Just hold on, just hold on)
Sometimes, forgiveness is easiest in secret
(Just hold on, just hold on, just hold on, just hold on)
So just hold on, ooh
Let time be patient and (You are still strong)
Let pain be gracious
Love will soon come, baby
If you just hold on
Hold on, hold on, hold on, hold on (Hold on)
Just let time be patient
'Cause you're still strong, you're still strong (You are still strong)
Just be gracious
Love will soon come
If you just hold on
(You, just hold on, you, just hold on)
Just be patient, just be patient (You, just hold on, you, just hold on)
(You, just hold on, you, just hold on, you, just hold on)
(Just hold on, just hold on)"
17,Adele,Oh My God,,2021,"November 19, 2021","Türkçe
Filipino
فارسی
srpski
“Oh My God” explores Adele wanting to put herself first but having internal conflicts about it. Following the previous track, “Oh My God” finds Adele taking control of her life after a depressive episode in…
I ain't got too much time to spare
But I'll make time for you to show how much I care
Wish that I would let you break my walls
But I'm still spinning out of control from the fall
Boy, you give good love, I won't lie
It's what keeps me comin' back even though I'm terrified
I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah
I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah
Oh, my God, I can't believe it
Out of all the people in the world
What is the likelihood of jumping
Out of my life and into your arms?
Maybe, baby, I'm just losing my mind
'Cause this is trouble, but it feels right
Teetering on the edge of Heaven and Hell
Is a battle that I cannot fight
I'm a fool, but they all think I'm blind
I'd rather be a fool than leave myself behind
I don't have to explain myself to you
I am a grown woman and I do what I want to do
I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah
I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah
Oh, my God, I can't believe it
Out of all the people in the world
What is the likelihood of jumping
Out of my life and into your arms?
Maybe, baby, I'm just losing my mind
'Cause this is trouble, but it feels right
Teetering on the edge of Heaven and Hell
Is a battle that I cannot fight
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Oh, Lord)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Don't let me let myself down)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Oh, my God)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Oh, oh-oh-oh, oh-oh-oh)
Oh, my God, I can't believe it
Out of all the people in the world
What is the likelihood of jumping
Out of my life and into your arms?
Maybe, baby, I'm just losing my mind
'Cause this is trouble, but it feels right
Teetering on the edge of Heaven and Hell
When it's a battle that I cannot fight
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (I know that it's wrong, but I want to have fun)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Mmm, yeah, mmm, yeah)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (I know that it's wrong, but I want to have fun)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Mmm, yeah, mmm, yeah)"
18,Adele,Million Years Ago,,2015,"November 20, 2015","“Million Years Ago” is a song by English singer-songwriter Adele. It’s written by Adele in collaboration with Greg Kurstin and uses the melody from the song “Phantom of the Opera.”
Adele wrote the song after…
I only wanted to have fun
Learning to fly, learning to run
I let my heart decide the way
When I was young
Deep down, I must have always known
That this would be inevitable
To earn my stripes, I'd have to pay
And bare my soul
I know I'm not the only one
Who regrets the things they've done
Sometimes, I just feel it's only me
Who can't stand the reflection that they see
I wish I could live a little more
Look up to the sky, not just the floor
I feel like my life is flashing by
And all I can do is watch and cry
I miss the air, I miss my friends
I miss my mother, I miss it when
Life was a party to be thrown
But that was a million years ago
When I walk around all of the streets
Where I grew up and found my feet
They can't look me in the eye
It's like they're scared of me
I try to think of things to say
Like a joke or a memory
But they don't recognize me now
In the light of day
I know I'm not the only one
Who regrets the things they've done
Sometimes, I just feel it's only me
Who never became who they thought they'd be
I wish I could live a little more
Look up to the sky, not just the floor
I feel like my life is flashing by
And all I can do is watch and cry
I miss the air, I miss my friends
I miss my mother, I miss it when
Life was a party to be thrown
But that was a million years ago
A million years ago"
19,Adele,Turning Tables,,2011,"January 24, 2011","In “Turning Tables”, Adele vows she will never fall victim to her ex’s mistreatment again over a dramatic piano backing. It’s one of the many songs on 21 where the production and vocals seamlessly mold…
Close enough to start a war
All that I have is on the floor
God only knows what we're fighting for
All that I say, you always say more
I can't keep up with your turning tables
Under your thumb, I can't breathe
So I won't let you close enough to hurt me
No, I won't rescue you to just desert me
I can't give you the heart you think you gave me
It's time to say goodbye to turning tables
To turning tables
Under haunted skies, I see you, ooh
Where love is lost, your ghost is found
I braved a hundred storms to leave you
As hard as you try, no, I will never be knocked down
I can't keep up with your turning tables
Under your thumb, I can't breathe
So I won't let you close enough to hurt me
No, I won't rescue you to just desert me
I can't give you the heart you think you gave me
It's time to say goodbye to turning tables
Turning tables
Next time, I'll be braver
I'll be my own saviour
When the thunder calls for me
Next time, I'll be braver
I'll be my own saviour
Standing on my own two feet
I won't let you close enough to hurt me
No, I won't rescue you to just desert me
I can't give you the heart you think you gave me
It's time to say goodbye to turning tables
To turning tables
Turning tables, yeah
Turn, no, no-oh, mmm"
20,Adele,I Miss You,,2015,"November 20, 2015","“I Miss You” is the third track on 25 and fifth collaboration between Adele and Paul Epworth, having previously collaborated on “Rolling in the Deep”, “I’ll Be Waiting”, “He Won’t Go” and the James Bond theme…
I want every single piece of you
I want your heaven and your oceans too
Treat me soft but touch me cruel
I wanna teach you things you never knew, baby
Bring the floor up to my knees
Let me fall into your gravity
Then kiss me back to life to see
Your body standing over me
Baby, don't let the lights go down
Baby, don't let the lights go down
Baby, don't let the lights go down
Lights go down, lights go down
Lights go down, lights go down
Down, down, down
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
I love the way your body moves
Towards me from across the room
Brushing past my every groove
No one has me like you do, baby
Bring your heart, I'll bring my soul
But be delicate with my ego
I wanna step into your great unknown
With you and me setting the tone
Baby, don't let the lights go down
Baby, don't let the lights go down
Baby, don't let the lights go down
Lights go down, lights go down
Lights go down, lights go down
Down, down, down
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
We play so dirty in the dark
'Cause we are living worlds apart
It only makes it harder, baby
It only makes it harder, baby
Harder, baby, harder, baby
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
I miss you, I miss you
I miss you, I miss you
I miss you, I miss you
I miss you, I miss you"
21,Adele,Hometown Glory,,2007,"October 22, 2007","Українська
“Hometown Glory” is Adele’s debut single, released on October 22, 2007. It is also the final track on her first album, 19. An understated love song to her hometown of West Norwood, South London, the singer…
I've been walking in the same way as I did
Missing out the cracks in the pavement
And tutting my heel and strutting my feet
""Is there anything I can do for you, dear?""
""Is there anyone I could call?""
""No and thank you, please madame
I ain't lost, just wandering""
Round my hometown
Memories are fresh
Round my hometown
Ooh, the people I've met
Are the wonders of my world
Are the wonders of my world
Are the wonders of this world
Are the wonders now
I like it in the city
When the air is so thick and opaque
I love it to see everybody in short skirts, shorts and shades
I like it in the city when two worlds collide
You get the people and the government
Everybody taking different sides
Shows that we ain't gonna stand shit
Shows that we are united
Shows that we ain't gonna take it
Shows that we ain't gonna stand shit
Shows that we are united
Round my hometown
Memories are fresh
Round my hometown
Ooh, the people I've met, yeah
Doo-da-da-da-da-da-da-da-dah, yeah
Doo-da-da-da-da-da-da-da-dah, yeah
Doo-doo-doo-doo ooh-ooh yeah
Yeah, yeah-ey
Are the wonders of my world
Are the wonders of my world
Are the wonders of this world
Are the wonders of my world
Of my world
Yeah, of my world
Of my world, yeah"
22,Adele,Strangers By Nature,,2021,"November 19, 2021","Українська
Türkçe
ไทย (Thai)
srpski
فارسی
Tiếng Việt
“Strangers By Nature” is a homage to Judy Garland and opens with Adele taking flowers to the cemetery of her own heart and wondering if she’ll ever learn “to nurture what I’ve done.” She co-wrote the song…
I'll be taking flowers to the cemetery of my heart
For all of my lovers in the present and in the dark
Every anniversary, I'll pay respects and say I'm sorry
For they never stood a chance as if they could
When no one knows what it's like to be us
I've never seen the sky this colour before
It's like I'm noticin' everythin' a little bit more
Now that all the dust has settled
I rebut all my rebuttals
No one knows what it's likе to be us
Strangers by nature
Strangеrs by nature
Will I ever get there?
Oh, I hope that someday I'll learn
To nurture what I've done
Ooh-ooh, ooh
Ooh-ooh-ooh-ooh
Ooh-ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh
Alright then, I'm ready"
23,Adele,Love Is A Game,,2021,"November 19, 2021","Türkçe
Adele - Love Is A Game (แปลภาษาไทย)
srpski
فارسی
All your expectations of my love are impossible
Surely, you know that I'm not easy to hold
It's so sad how incapable of learning to grow I am
My heart speaks in puzzle and codes
I've been trying my whole life to solve
God only knows how I've cried
I can't take another defeat
A next time would be the ending of me
Now that I see
That love is a game for fools to play
And I ain't fooling (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
Love is a game for fools to play
And I ain't fooling again (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
How unbelievable (Unbelievable)
Of me to fall for the lies that I tell (Lies I tell)
The dream that I sell (Dream I sell)
When heartache, it's inevitable (And unbearable)
But I'm no good at doing it well
Not that I care (I don't care)
Why should anything about it be fair?
When love is a game for fools to play
And I ain't fooling (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
Love is a game for fools to play
And I ain't fooling again (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
No amount of love
Can keep me satisfied (Satisfied, satisfied)
I can't keep up (Can't keep up, can't keep up)
When I keep changing my mind (Change my mind, change my mind)
The feelings flood me to the heights of no compromise
Love is a game for fools to play
And I ain't fooling (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
Love is a game for fools to play
And I ain't fooling (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
Oh, you know I'd do it all again
I love it now like I loved it then
I'm a fool for them
You know I'm, you know I'm gonna do it, oh
I'll do it all again like I did then"
24,Adele,One and Only,,2011,"January 24, 2011","In this uptempo, bluesy ballad, Adele croons to a crush and asks them to be with her. It comes in as the ninth track on 21, her super-popular second album.
Although crush songs are certainly a staple on 19…
You've been on my mind
I grow fonder every day
Lose myself in time
Just thinking of your face
God only knows
Why it's taken me so long
To let my doubts go
You're the only one that I want
I don't know why I'm scared
I've been here before
Every feeling, every word
I've imagined it all
You'll never know if you never try
To forgive your past and simply be mine
I dare you to let me be your
Your one and only
Promise I'm worthy
To hold in your arms
So come on and give me the chance
To prove I am the one who can
Walk that mile
Until the end starts
Have I been on your mind?
You hang on every word I say
Lose yourself in time
At the mention of my name?
Will I ever know
How it feels to hold you close?
And have you tell me
Whichever road I choose, you'll go
I don't know why I'm scared
'Cause I've been here before
Every feeling, every word
I've imagined it all
You'll never know if you never try
To forgive your past and simply be mine
I dare you to let me be your
Your one and only
I promise I'm worthy, mmm
To hold in your arms
So come on and give me the chance
To prove I am the one who can
Walk that mile
Until the end starts
I know it ain't easy giving up your heart
I know it ain't easy giving up your heart
(Nobody's perfect, trust me I've learned it) I know it ain't easy giving up your heart
(Nobody's perfect, trust me I've learned it) I know it ain't easy giving up your heart
(Nobody's perfect, trust me I've learned it) I know it ain't easy giving up your heart
(Nobody's perfect, trust me I've learned it) I know it ain't easy giving up your heart
So, I dare you to let me be your
Your one and only
I promise I'm worthy
To hold in your arms
So come on and give me the chance
To prove I am the one who can
Walk that mile
Until the end starts
Come on and give me the chance
To prove I am the one who can
Walk that mile
Until the end starts"
25,Adele,Remedy,,2015,"November 20, 2015","“Remedy” was one of the early songs Adele worked on for 25, and she wrote it about her son, Angelo, as well as for other people she loves in her life. “I wrote it about my child,” she said to Rolling Stone.…
I remember all of the things that I thought I wanted to be
So desperate to find a way out of my world and finally breathe
Right before my eyes, I saw my heart, it came to life
This ain't easy, it's not meant to be, every story has its scars
But when the pain cuts you deep
When the night keeps you from sleeping
Just look and you will see
That I will be your remedy
When the world seems so cruel
And your heart makes you feel like a fool
I promise you will see
That I will be, I will be your remedy
No river is too wide or too deep for me to swim to you
Come whatever, I'll be the shelter that won't let the rain come through
Your love, it is my truth, and I will always love you
Love you, oh
When the pain cuts you deep
When the night keeps you from sleeping
Just look and you will see
That I will be your remedy
When the world seems so cruel
And your heart makes you feel like a fool
I promise you will see
That I will be, I will be your remedy
Oh, oh, when the pain cuts you deep
When the night keeps you from sleeping
Just look and you will see
That I will be, I will be
When the world seems so cruel
And your heart makes you feel like a fool
I promise you will see
That I will be, I will be
I will be your remedy
Mmm, mmm"
26,Adele,Woman Like Me,,2021,"November 19, 2021","srpski
Türkçe
Adele - Woman Like Me (แปลภาษาไทย)
فارسی
A diss song through and through “Woman Like Me” jumps toward the end of Adele’s relationship. It finds Adele chiding her ex for being complacent, lazy, and insecure, wasting the potential of their…
You're driving me away, give me a reason to stay
I want to be lost in you, but not in this way
Don’t think you quite understand who you have on your hands
How can you not see just how good for you I am?
I know that you've been hurt before
That's why you feel so insecure
I begged you to let me in ’cause I only want to be the cure
If you don't choose to grow, we ain't ever gonna know
Just how good this could be
I really hoped that this would go somewhere
Complacency is the worst trait to have, are you crazy?
You ain't never had, ain't never had a woman like me
It is so sad a man likе you could be so lazy
Consistency is the gift to givе for free and it is key
To ever keep, to ever keep a woman like me
All you do is complain about decisions you make
How can I help lift you if you refuse to activate the life that you truly want?
I know it's hard, but it's not
We come from the same place, but you will never give it up
It's where they make you feel powerful
That’s why you think I make you feel small
But that’s your projection, it's not my rejection
I put my heart on the line for the very first time
Because you asked me to and now you’ve gone and changed your mind
But lovin' you was a breakthrough
I saw what my heart can really do
Now some other man will get the love I had for you
'Cause you don't care, oh
Complacency is the worst trait to have, are you crazy?
You ain’t never had, ain't never had a woman like me
It is so sad a man like you could be so lazy
Consistency is the gift to give for free and it is key
To ever keep, to ever keep a woman like me
A woman like me (One more time)
Complacency (Woman like me), is the worst trait to have (Woman like me)
Are you crazy? (Woman like me)
You ain't never had, ain't never had a woman like me (Woman like me)
It is so sad a man like you could be so lazy (Woman like me)
Consistency (Woman like me), is the gift to give for free and it is key"
27,Adele,Rumour Has It,,2011,"January 24, 2011","“Rumour Has It” was written by Adele and Ryan Tedder. It became her fourth consecutive top twenty in the US, peaking at #16.
“Rumour Has It” is unlike most songs on Adele’s 21: it’s a…
Ooh, ooh, ooh, ooh
She, she ain't real
She ain't gon' be able to love you like I will
She is a stranger
You and I have history, or don't you remember?
Sure, she's got it all
But baby, is that really what you want?
Bless your soul, you've got your head in the clouds
She made a fool out of you and, boy, she's bringin' you down
She made your heart melt, but you're cold to the core
Now rumour has it, she ain't got your love anymore
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
She is half your age
But I'm guessin' that's the reason that you strayed
I heard you've been missin' me
You've been tellin' people things you shouldn't be
Like when we creep out when she ain't around
Haven't you heard the rumours? (Bless your soul)
Bless your soul, you've got your head in the clouds
You made a fool out of me and, boy, you're bringin' me down
You made my heart melt, yet I'm cold to the core
But rumour has it, I'm the one you're leaving her for
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
All of these words whispered in my ear
Tell a story that I cannot bear to hear
Just 'cause I said it, it don't mean that I meant it
People say crazy things
Just 'cause I said it, don't mean that I meant it
Just 'cause you heard it
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour, rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it
But rumour has it, he's the one I'm leaving you for"
28,Adele,Cry Your Heart Out,,2021,"November 19, 2021","Türkçe
Filipino
srpski
“Cry Your Heart Out” is a crisp Motown-gone-reggae track with whimsical vocal effects and ad-libs. Disguised as an upbeat-pop track, “Cry Your Heart Out” is about depression.
In her interview with Zane Lowe…
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
When I walk in a room, I'm invisible, I feel like a ghost
All my friends keep on tellin' me that this feeling won't last, mmm
I can't get no relief, I'm so tired of myself, I swear I'm dead in the eyes
I have nothin' to feel no more, I can't even cry
When will I begin to feel like me again?
I'm hanging by a thread
My skin's paper-thin, I can't stop wavering
I've never been more scared
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
When I wake up, I'm afraid of the idea of facin' the day
I would rather stay home on my own, drink it all away
Please stop callin' me, it's exhausting, there's really nothin' left to say
I created this storm, it's only fair I have to sit in its rain
When will I begin to feel like me again?
I'm hanging by a thread
My skin's paper-thin, I can't stop wavering
I've never been more scared
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
(Ooh, ooh-ooh-ooh)
(Ooh, ooh-ooh-ooh)
All love is devout, no feeling is a waste
But give it to yourself now before it's too late
In the end, it's just you, stop drowning in wait
Your love is useless without it
Cry your heart out (Cry, yeah), it'll clean your face
When you're in doubt, go at your own pace"
